"ITTER107"	"TIPO_DATO15"	"SEXISTAT1"	"ETA1"	"TIME"	"Value"	"Flag Codes"
"056009"	"JAN"	"9"	"TOTAL"	"2018"	187	
"069006"	"JAN"	"9"	"TOTAL"	"2018"	27	
"085002"	"JAN"	"9"	"TOTAL"	"2018"	4	
"082012"	"JAN"	"9"	"TOTAL"	"2018"	46	
"036002"	"JAN"	"9"	"TOTAL"	"2018"	1007	
"095015"	"JAN"	"9"	"TOTAL"	"2018"	19	
"011005"	"JAN"	"9"	"TOTAL"	"2018"	54	
"016030"	"JAN"	"9"	"TOTAL"	"2018"	685	
"016031"	"JAN"	"9"	"TOTAL"	"2018"	696	
"023009"	"JAN"	"9"	"TOTAL"	"2018"	225	
"038003"	"JAN"	"9"	"TOTAL"	"2018"	1477	
"022021"	"JAN"	"9"	"TOTAL"	"2018"	7	
"062009"	"JAN"	"9"	"TOTAL"	"2018"	62	
"070004"	"JAN"	"9"	"TOTAL"	"2018"	42	
"019006"	"JAN"	"9"	"TOTAL"	"2018"	55	
"078019"	"JAN"	"9"	"TOTAL"	"2018"	52	
"064012"	"JAN"	"9"	"TOTAL"	"2018"	57	
"090011"	"JAN"	"9"	"TOTAL"	"2018"	14	
"090012"	"JAN"	"9"	"TOTAL"	"2018"	45	
"090013"	"JAN"	"9"	"TOTAL"	"2018"	37	
"004023"	"JAN"	"9"	"TOTAL"	"2018"	10	
"057006"	"JAN"	"9"	"TOTAL"	"2018"	31	
"025007"	"JAN"	"9"	"TOTAL"	"2018"	56	
"030012"	"JAN"	"9"	"TOTAL"	"2018"	36	
"008008"	"JAN"	"9"	"TOTAL"	"2018"	970	
"019007"	"JAN"	"9"	"TOTAL"	"2018"	121	
"034005"	"JAN"	"9"	"TOTAL"	"2018"	54	
"035005"	"JAN"	"9"	"TOTAL"	"2018"	799	
"018015"	"JAN"	"9"	"TOTAL"	"2018"	170	
"001028"	"JAN"	"9"	"TOTAL"	"2018"	349	
"082013"	"JAN"	"9"	"TOTAL"	"2018"	244	
"008009"	"JAN"	"9"	"TOTAL"	"2018"	42	
"006018"	"JAN"	"9"	"TOTAL"	"2018"	177	
"011006"	"JAN"	"9"	"TOTAL"	"2018"	91	
"098004"	"JAN"	"9"	"TOTAL"	"2018"	549	
"009012"	"JAN"	"9"	"TOTAL"	"2018"	548	
"040004"	"JAN"	"9"	"TOTAL"	"2018"	238	
"079011"	"JAN"	"9"	"TOTAL"	"2018"	265	
"001029"	"JAN"	"9"	"TOTAL"	"2018"	84	
"009013"	"JAN"	"9"	"TOTAL"	"2018"	135	
"046004"	"JAN"	"9"	"TOTAL"	"2018"	496	
"002015"	"JAN"	"9"	"TOTAL"	"2018"	207	
"016032"	"JAN"	"9"	"TOTAL"	"2018"	225	
"041006"	"JAN"	"9"	"TOTAL"	"2018"	87	
"018016"	"JAN"	"9"	"TOTAL"	"2018"	231	
"004025"	"JAN"	"9"	"TOTAL"	"2018"	1059	
"017020"	"JAN"	"9"	"TOTAL"	"2018"	754	
"098005"	"JAN"	"9"	"TOTAL"	"2018"	256	
"048004"	"JAN"	"9"	"TOTAL"	"2018"	2060	
"006020"	"JAN"	"9"	"TOTAL"	"2018"	135	
"018018"	"JAN"	"9"	"TOTAL"	"2018"	96	
"003025"	"JAN"	"9"	"TOTAL"	"2018"	604	
"037007"	"JAN"	"9"	"TOTAL"	"2018"	350	
"034006"	"JAN"	"9"	"TOTAL"	"2018"	595	
"022022"	"JAN"	"9"	"TOTAL"	"2018"	606	
"057008"	"JAN"	"9"	"TOTAL"	"2018"	40	
"002017"	"JAN"	"9"	"TOTAL"	"2018"	155	
"001030"	"JAN"	"9"	"TOTAL"	"2018"	256	
"020006"	"JAN"	"9"	"TOTAL"	"2018"	116	
"003023"	"JAN"	"9"	"TOTAL"	"2018"	117	
"004024"	"JAN"	"9"	"TOTAL"	"2018"	20	
"003024"	"JAN"	"9"	"TOTAL"	"2018"	2240	
"008010"	"JAN"	"9"	"TOTAL"	"2018"	116	
"001031"	"JAN"	"9"	"TOTAL"	"2018"	78	
"001032"	"JAN"	"9"	"TOTAL"	"2018"	123	
"033006"	"JAN"	"9"	"TOTAL"	"2018"	1451	
"006019"	"JAN"	"9"	"TOTAL"	"2018"	41	
"018017"	"JAN"	"9"	"TOTAL"	"2018"	108	
"028013"	"JAN"	"9"	"TOTAL"	"2018"	917	
"057007"	"JAN"	"9"	"TOTAL"	"2018"	244	
"017021"	"JAN"	"9"	"TOTAL"	"2018"	923	
"002016"	"JAN"	"9"	"TOTAL"	"2018"	832	
"009014"	"JAN"	"9"	"TOTAL"	"2018"	16	
"014009"	"JAN"	"9"	"TOTAL"	"2018"	284	
"018019"	"JAN"	"9"	"TOTAL"	"2018"	123	
"017022"	"JAN"	"9"	"TOTAL"	"2018"	85	
"095016"	"JAN"	"9"	"TOTAL"	"2018"	9	
"091011"	"JAN"	"9"	"TOTAL"	"2018"	26	
"069007"	"JAN"	"9"	"TOTAL"	"2018"	8	
"096006"	"JAN"	"9"	"TOTAL"	"2018"	14	
"026004"	"JAN"	"9"	"TOTAL"	"2018"	276	
"091012"	"JAN"	"9"	"TOTAL"	"2018"	44	
"090015"	"JAN"	"9"	"TOTAL"	"2018"	10	
"010005"	"JAN"	"9"	"TOTAL"	"2018"	245	
"095079"	"JAN"	"9"	"TOTAL"	"2018"	192	
"029007"	"JAN"	"9"	"TOTAL"	"2018"	217	
"023010"	"JAN"	"9"	"TOTAL"	"2018"	64	
"023011"	"JAN"	"9"	"TOTAL"	"2018"	301	
"006021"	"JAN"	"9"	"TOTAL"	"2018"	190	
"001033"	"JAN"	"9"	"TOTAL"	"2018"	211	
"063008"	"JAN"	"9"	"TOTAL"	"2018"	1178	
"063009"	"JAN"	"9"	"TOTAL"	"2018"	289	
"004026"	"JAN"	"9"	"TOTAL"	"2018"	15	
"006022"	"JAN"	"9"	"TOTAL"	"2018"	146	
"097009"	"JAN"	"9"	"TOTAL"	"2018"	196	
"018020"	"JAN"	"9"	"TOTAL"	"2018"	72	
"016033"	"JAN"	"9"	"TOTAL"	"2018"	25	
"004027"	"JAN"	"9"	"TOTAL"	"2018"	91	
"079012"	"JAN"	"9"	"TOTAL"	"2018"	554	
"075009"	"JAN"	"9"	"TOTAL"	"2018"	21	
"016034"	"JAN"	"9"	"TOTAL"	"2018"	355	
"017023"	"JAN"	"9"	"TOTAL"	"2018"	795	
"090016"	"JAN"	"9"	"TOTAL"	"2018"	14	
"080011"	"JAN"	"9"	"TOTAL"	"2018"	28	
"080013"	"JAN"	"9"	"TOTAL"	"2018"	436	
"080012"	"JAN"	"9"	"TOTAL"	"2018"	682	
"017024"	"JAN"	"9"	"TOTAL"	"2018"	57	
"004028"	"JAN"	"9"	"TOTAL"	"2018"	604	
"017025"	"JAN"	"9"	"TOTAL"	"2018"	569	
"060014"	"JAN"	"9"	"TOTAL"	"2018"	319	
"071007"	"JAN"	"9"	"TOTAL"	"2018"	123	
"108010"	"JAN"	"9"	"TOTAL"	"2018"	1473	
"028014"	"JAN"	"9"	"TOTAL"	"2018"	212	
"023012"	"JAN"	"9"	"TOTAL"	"2018"	1823	
"006023"	"JAN"	"9"	"TOTAL"	"2018"	48	
"020007"	"JAN"	"9"	"TOTAL"	"2018"	514	
"004029"	"JAN"	"9"	"TOTAL"	"2018"	4010	
"016035"	"JAN"	"9"	"TOTAL"	"2018"	25	
"058013"	"JAN"	"9"	"TOTAL"	"2018"	2203	
"065016"	"JAN"	"9"	"TOTAL"	"2018"	348	
"021009"	"JAN"	"9"	"TOTAL"	"2018"	13	
"018021"	"JAN"	"9"	"TOTAL"	"2018"	32	
"080014"	"JAN"	"9"	"TOTAL"	"2018"	348	
"017026"	"JAN"	"9"	"TOTAL"	"2018"	176	
"001034"	"JAN"	"9"	"TOTAL"	"2018"	459	
"016036"	"JAN"	"9"	"TOTAL"	"2018"	20	
"017027"	"JAN"	"9"	"TOTAL"	"2018"	77	
"012017"	"JAN"	"9"	"TOTAL"	"2018"	250	
"026005"	"JAN"	"9"	"TOTAL"	"2018"	498	
"012018"	"JAN"	"9"	"TOTAL"	"2018"	50	
"024014"	"JAN"	"9"	"TOTAL"	"2018"	464	
"013028"	"JAN"	"9"	"TOTAL"	"2018"	403	
"002019"	"JAN"	"9"	"TOTAL"	"2018"	7	
"016037"	"JAN"	"9"	"TOTAL"	"2018"	1075	
"016038"	"JAN"	"9"	"TOTAL"	"2018"	498	
"098006"	"JAN"	"9"	"TOTAL"	"2018"	381	
"018022"	"JAN"	"9"	"TOTAL"	"2018"	56	
"024015"	"JAN"	"9"	"TOTAL"	"2018"	473	
"013029"	"JAN"	"9"	"TOTAL"	"2018"	47	
"021010"	"JAN"	"9"	"TOTAL"	"2018"	355	
"017028"	"JAN"	"9"	"TOTAL"	"2018"	446	
"012019"	"JAN"	"9"	"TOTAL"	"2018"	92	
"023013"	"JAN"	"9"	"TOTAL"	"2018"	157	
"022025"	"JAN"	"9"	"TOTAL"	"2018"	246	
"023014"	"JAN"	"9"	"TOTAL"	"2018"	303	
"035006"	"JAN"	"9"	"TOTAL"	"2018"	697	
"022026"	"JAN"	"9"	"TOTAL"	"2018"	4	
"018023"	"JAN"	"9"	"TOTAL"	"2018"	337	
"021011"	"JAN"	"9"	"TOTAL"	"2018"	2222	
"024016"	"JAN"	"9"	"TOTAL"	"2018"	182	
"015032"	"JAN"	"9"	"TOTAL"	"2018"	3283	
"022027"	"JAN"	"9"	"TOTAL"	"2018"	54	
"012020"	"JAN"	"9"	"TOTAL"	"2018"	109	
"004030"	"JAN"	"9"	"TOTAL"	"2018"	7	
"102003"	"JAN"	"9"	"TOTAL"	"2018"	767	
"001035"	"JAN"	"9"	"TOTAL"	"2018"	181	
"013030"	"JAN"	"9"	"TOTAL"	"2018"	25	
"076013"	"JAN"	"9"	"TOTAL"	"2018"	213	
"004031"	"JAN"	"9"	"TOTAL"	"2018"	1	
"003026"	"JAN"	"9"	"TOTAL"	"2018"	100	
"016040"	"JAN"	"9"	"TOTAL"	"2018"	730	
"006024"	"JAN"	"9"	"TOTAL"	"2018"	53	
"076014"	"JAN"	"9"	"TOTAL"	"2018"	31	
"012021"	"JAN"	"9"	"TOTAL"	"2018"	34	
"003027"	"JAN"	"9"	"TOTAL"	"2018"	91	
"017030"	"JAN"	"9"	"TOTAL"	"2018"	65	
"108011"	"JAN"	"9"	"TOTAL"	"2018"	145	
"039004"	"JAN"	"9"	"TOTAL"	"2018"	740	
"012022"	"JAN"	"9"	"TOTAL"	"2018"	77	
"007011"	"JAN"	"9"	"TOTAL"	"2018"	23	
"068004"	"JAN"	"9"	"TOTAL"	"2018"	10	
"097010"	"JAN"	"9"	"TOTAL"	"2018"	400	
"060015"	"JAN"	"9"	"TOTAL"	"2018"	23	
"024017"	"JAN"	"9"	"TOTAL"	"2018"	164	
"102004"	"JAN"	"9"	"TOTAL"	"2018"	87	
"083007"	"JAN"	"9"	"TOTAL"	"2018"	134	
"004032"	"JAN"	"9"	"TOTAL"	"2018"	16	
"018024"	"JAN"	"9"	"TOTAL"	"2018"	1810	
"087009"	"JAN"	"9"	"TOTAL"	"2018"	486	
"021012"	"JAN"	"9"	"TOTAL"	"2018"	224	
"004033"	"JAN"	"9"	"TOTAL"	"2018"	53	
"001036"	"JAN"	"9"	"TOTAL"	"2018"	9	
"103013"	"JAN"	"9"	"TOTAL"	"2018"	26	
"001037"	"JAN"	"9"	"TOTAL"	"2018"	31	
"108012"	"JAN"	"9"	"TOTAL"	"2018"	2950	
"028015"	"JAN"	"9"	"TOTAL"	"2018"	504	
"011007"	"JAN"	"9"	"TOTAL"	"2018"	84	
"093007"	"JAN"	"9"	"TOTAL"	"2018"	1010	
"001038"	"JAN"	"9"	"TOTAL"	"2018"	306	
"016041"	"JAN"	"9"	"TOTAL"	"2018"	6	
"013032"	"JAN"	"9"	"TOTAL"	"2018"	123	
"012023"	"JAN"	"9"	"TOTAL"	"2018"	39	
"021013"	"JAN"	"9"	"TOTAL"	"2018"	1554	
"005010"	"JAN"	"9"	"TOTAL"	"2018"	26	
"016042"	"JAN"	"9"	"TOTAL"	"2018"	215	
"001039"	"JAN"	"9"	"TOTAL"	"2018"	91	
"063010"	"JAN"	"9"	"TOTAL"	"2018"	296	
"012024"	"JAN"	"9"	"TOTAL"	"2018"	103	
"096007"	"JAN"	"9"	"TOTAL"	"2018"	68	
"007012"	"JAN"	"9"	"TOTAL"	"2018"	58	
"001040"	"JAN"	"9"	"TOTAL"	"2018"	75	
"080015"	"JAN"	"9"	"TOTAL"	"2018"	42	
"015035"	"JAN"	"9"	"TOTAL"	"2018"	130	
"005011"	"JAN"	"9"	"TOTAL"	"2018"	83	
"089003"	"JAN"	"9"	"TOTAL"	"2018"	149	
"069008"	"JAN"	"9"	"TOTAL"	"2018"	206	
"062010"	"JAN"	"9"	"TOTAL"	"2018"	50	
"015036"	"JAN"	"9"	"TOTAL"	"2018"	1441	
"065017"	"JAN"	"9"	"TOTAL"	"2018"	84	
"051005"	"JAN"	"9"	"TOTAL"	"2018"	903	
"093008"	"JAN"	"9"	"TOTAL"	"2018"	260	
"037008"	"JAN"	"9"	"TOTAL"	"2018"	1677	
"047003"	"JAN"	"9"	"TOTAL"	"2018"	641	
"014010"	"JAN"	"9"	"TOTAL"	"2018"	27	
"066012"	"JAN"	"9"	"TOTAL"	"2018"	71	
"012025"	"JAN"	"9"	"TOTAL"	"2018"	89	
"030013"	"JAN"	"9"	"TOTAL"	"2018"	364	
"097011"	"JAN"	"9"	"TOTAL"	"2018"	289	
"013034"	"JAN"	"9"	"TOTAL"	"2018"	255	
"090018"	"JAN"	"9"	"TOTAL"	"2018"	15	
"090019"	"JAN"	"9"	"TOTAL"	"2018"	7	
"065018"	"JAN"	"9"	"TOTAL"	"2018"	85	
"062011"	"JAN"	"9"	"TOTAL"	"2018"	34	
"052003"	"JAN"	"9"	"TOTAL"	"2018"	311	
"078020"	"JAN"	"9"	"TOTAL"	"2018"	30	
"108013"	"JAN"	"9"	"TOTAL"	"2018"	293	
"084005"	"JAN"	"9"	"TOTAL"	"2018"	77	
"090020"	"JAN"	"9"	"TOTAL"	"2018"	3	
"001041"	"JAN"	"9"	"TOTAL"	"2018"	62	
"001042"	"JAN"	"9"	"TOTAL"	"2018"	56	
"002021"	"JAN"	"9"	"TOTAL"	"2018"	38	
"095017"	"JAN"	"9"	"TOTAL"	"2018"	8	
"010006"	"JAN"	"9"	"TOTAL"	"2018"	449	
"001043"	"JAN"	"9"	"TOTAL"	"2018"	127	
"004034"	"JAN"	"9"	"TOTAL"	"2018"	812	
"015038"	"JAN"	"9"	"TOTAL"	"2018"	327	
"089004"	"JAN"	"9"	"TOTAL"	"2018"	22	
"081002"	"JAN"	"9"	"TOTAL"	"2018"	74	
"108051"	"JAN"	"9"	"TOTAL"	"2018"	470	
"015040"	"JAN"	"9"	"TOTAL"	"2018"	465	
"034007"	"JAN"	"9"	"TOTAL"	"2018"	913	
"068005"	"JAN"	"9"	"TOTAL"	"2018"	76	
"070005"	"JAN"	"9"	"TOTAL"	"2018"	44	
"023015"	"JAN"	"9"	"TOTAL"	"2018"	2491	
"001044"	"JAN"	"9"	"TOTAL"	"2018"	424	
"012026"	"JAN"	"9"	"TOTAL"	"2018"	8159	
"015041"	"JAN"	"9"	"TOTAL"	"2018"	967	
"085003"	"JAN"	"9"	"TOTAL"	"2018"	178	
"050002"	"JAN"	"9"	"TOTAL"	"2018"	347	
"023016"	"JAN"	"9"	"TOTAL"	"2018"	696	
"001045"	"JAN"	"9"	"TOTAL"	"2018"	339	
"005012"	"JAN"	"9"	"TOTAL"	"2018"	119	
"030014"	"JAN"	"9"	"TOTAL"	"2018"	352	
"019008"	"JAN"	"9"	"TOTAL"	"2018"	59	
"006025"	"JAN"	"9"	"TOTAL"	"2018"	82	
"013035"	"JAN"	"9"	"TOTAL"	"2018"	553	
"095018"	"JAN"	"9"	"TOTAL"	"2018"	310	
"082014"	"JAN"	"9"	"TOTAL"	"2018"	123	
"101002"	"JAN"	"9"	"TOTAL"	"2018"	43	
"012027"	"JAN"	"9"	"TOTAL"	"2018"	189	
"035008"	"JAN"	"9"	"TOTAL"	"2018"	1089	
"033007"	"JAN"	"9"	"TOTAL"	"2018"	802	
"022029"	"JAN"	"9"	"TOTAL"	"2018"	52	
"028016"	"JAN"	"9"	"TOTAL"	"2018"	2102	
"013036"	"JAN"	"9"	"TOTAL"	"2018"	632	
"012028"	"JAN"	"9"	"TOTAL"	"2018"	239	
"026006"	"JAN"	"9"	"TOTAL"	"2018"	1049	
"001046"	"JAN"	"9"	"TOTAL"	"2018"	213	
"065019"	"JAN"	"9"	"TOTAL"	"2018"	71	
"041007"	"JAN"	"9"	"TOTAL"	"2018"	734	
"013037"	"JAN"	"9"	"TOTAL"	"2018"	32	
"066013"	"JAN"	"9"	"TOTAL"	"2018"	144	
"071008"	"JAN"	"9"	"TOTAL"	"2018"	145	
"013038"	"JAN"	"9"	"TOTAL"	"2018"	65	
"022030"	"JAN"	"9"	"TOTAL"	"2018"	24	
"061008"	"JAN"	"9"	"TOTAL"	"2018"	119	
"061009"	"JAN"	"9"	"TOTAL"	"2018"	219	
"021014"	"JAN"	"9"	"TOTAL"	"2018"	5	
"017031"	"JAN"	"9"	"TOTAL"	"2018"	175	
"014011"	"JAN"	"9"	"TOTAL"	"2018"	49	
"064013"	"JAN"	"9"	"TOTAL"	"2018"	19	
"012029"	"JAN"	"9"	"TOTAL"	"2018"	396	
"009015"	"JAN"	"9"	"TOTAL"	"2018"	1424	
"063011"	"JAN"	"9"	"TOTAL"	"2018"	800	
"064014"	"JAN"	"9"	"TOTAL"	"2018"	27	
"025008"	"JAN"	"9"	"TOTAL"	"2018"	120	
"005013"	"JAN"	"9"	"TOTAL"	"2018"	160	
"084006"	"JAN"	"9"	"TOTAL"	"2018"	21	
"080016"	"JAN"	"9"	"TOTAL"	"2018"	68	
"103014"	"JAN"	"9"	"TOTAL"	"2018"	23	
"086005"	"JAN"	"9"	"TOTAL"	"2018"	72	
"066014"	"JAN"	"9"	"TOTAL"	"2018"	21	
"087010"	"JAN"	"9"	"TOTAL"	"2018"	160	
"081003"	"JAN"	"9"	"TOTAL"	"2018"	147	
"056010"	"JAN"	"9"	"TOTAL"	"2018"	89	
"022032"	"JAN"	"9"	"TOTAL"	"2018"	67	
"050003"	"JAN"	"9"	"TOTAL"	"2018"	283	
"077004"	"JAN"	"9"	"TOTAL"	"2018"	12	
"050004"	"JAN"	"9"	"TOTAL"	"2018"	875	
"016043"	"JAN"	"9"	"TOTAL"	"2018"	965	
"017032"	"JAN"	"9"	"TOTAL"	"2018"	1997	
"016044"	"JAN"	"9"	"TOTAL"	"2018"	922	
"097012"	"JAN"	"9"	"TOTAL"	"2018"	506	
"021015"	"JAN"	"9"	"TOTAL"	"2018"	699	
"043006"	"JAN"	"9"	"TOTAL"	"2018"	153	
"037009"	"JAN"	"9"	"TOTAL"	"2018"	1131	
"022033"	"JAN"	"9"	"TOTAL"	"2018"	85	
"023017"	"JAN"	"9"	"TOTAL"	"2018"	1191	
"024018"	"JAN"	"9"	"TOTAL"	"2018"	722	
"022034"	"JAN"	"9"	"TOTAL"	"2018"	144	
"033008"	"JAN"	"9"	"TOTAL"	"2018"	219	
"048005"	"JAN"	"9"	"TOTAL"	"2018"	1406	
"034008"	"JAN"	"9"	"TOTAL"	"2018"	431	
"011008"	"JAN"	"9"	"TOTAL"	"2018"	42	
"009016"	"JAN"	"9"	"TOTAL"	"2018"	29	
"075010"	"JAN"	"9"	"TOTAL"	"2018"	162	
"064015"	"JAN"	"9"	"TOTAL"	"2018"	130	
"009017"	"JAN"	"9"	"TOTAL"	"2018"	133	
"096008"	"JAN"	"9"	"TOTAL"	"2018"	3	
"005014"	"JAN"	"9"	"TOTAL"	"2018"	80	
"022035"	"JAN"	"9"	"TOTAL"	"2018"	163	
"097013"	"JAN"	"9"	"TOTAL"	"2018"	1179	
"078021"	"JAN"	"9"	"TOTAL"	"2018"	122	
"005015"	"JAN"	"9"	"TOTAL"	"2018"	172	
"078022"	"JAN"	"9"	"TOTAL"	"2018"	12	
"084007"	"JAN"	"9"	"TOTAL"	"2018"	150	
"087011"	"JAN"	"9"	"TOTAL"	"2018"	1544	
"082015"	"JAN"	"9"	"TOTAL"	"2018"	62	
"003030"	"JAN"	"9"	"TOTAL"	"2018"	114	
"029008"	"JAN"	"9"	"TOTAL"	"2018"	93	
"024019"	"JAN"	"9"	"TOTAL"	"2018"	106	
"016046"	"JAN"	"9"	"TOTAL"	"2018"	1107	
"001047"	"JAN"	"9"	"TOTAL"	"2018"	657	
"017033"	"JAN"	"9"	"TOTAL"	"2018"	334	
"065020"	"JAN"	"9"	"TOTAL"	"2018"	127	
"019009"	"JAN"	"9"	"TOTAL"	"2018"	114	
"076015"	"JAN"	"9"	"TOTAL"	"2018"	70	
"024020"	"JAN"	"9"	"TOTAL"	"2018"	73	
"016047"	"JAN"	"9"	"TOTAL"	"2018"	294	
"076016"	"JAN"	"9"	"TOTAL"	"2018"	5	
"062012"	"JAN"	"9"	"TOTAL"	"2018"	49	
"055008"	"JAN"	"9"	"TOTAL"	"2018"	157	
"061010"	"JAN"	"9"	"TOTAL"	"2018"	135	
"018025"	"JAN"	"9"	"TOTAL"	"2018"	9	
"015042"	"JAN"	"9"	"TOTAL"	"2018"	69	
"017034"	"JAN"	"9"	"TOTAL"	"2018"	1149	
"063012"	"JAN"	"9"	"TOTAL"	"2018"	304	
"006026"	"JAN"	"9"	"TOTAL"	"2018"	25	
"046005"	"JAN"	"9"	"TOTAL"	"2018"	1731	
"098007"	"JAN"	"9"	"TOTAL"	"2018"	69	
"096009"	"JAN"	"9"	"TOTAL"	"2018"	11	
"084008"	"JAN"	"9"	"TOTAL"	"2018"	120	
"015044"	"JAN"	"9"	"TOTAL"	"2018"	487	
"001048"	"JAN"	"9"	"TOTAL"	"2018"	243	
"103015"	"JAN"	"9"	"TOTAL"	"2018"	22	
"096010"	"JAN"	"9"	"TOTAL"	"2018"	20	
"004035"	"JAN"	"9"	"TOTAL"	"2018"	30	
"042006"	"JAN"	"9"	"TOTAL"	"2018"	348	
"005016"	"JAN"	"9"	"TOTAL"	"2018"	61	
"016048"	"JAN"	"9"	"TOTAL"	"2018"	6	
"058014"	"JAN"	"9"	"TOTAL"	"2018"	13	
"042007"	"JAN"	"9"	"TOTAL"	"2018"	110	
"003032"	"JAN"	"9"	"TOTAL"	"2018"	674	
"043007"	"JAN"	"9"	"TOTAL"	"2018"	877	
"065021"	"JAN"	"9"	"TOTAL"	"2018"	337	
"061011"	"JAN"	"9"	"TOTAL"	"2018"	75	
"033009"	"JAN"	"9"	"TOTAL"	"2018"	9	
"080017"	"JAN"	"9"	"TOTAL"	"2018"	233	
"006027"	"JAN"	"9"	"TOTAL"	"2018"	68	
"030015"	"JAN"	"9"	"TOTAL"	"2018"	74	
"019010"	"JAN"	"9"	"TOTAL"	"2018"	95	
"024021"	"JAN"	"9"	"TOTAL"	"2018"	1514	
"084009"	"JAN"	"9"	"TOTAL"	"2018"	131	
"004036"	"JAN"	"9"	"TOTAL"	"2018"	11	
"010007"	"JAN"	"9"	"TOTAL"	"2018"	272	
"065022"	"JAN"	"9"	"TOTAL"	"2018"	1482	
"027002"	"JAN"	"9"	"TOTAL"	"2018"	562	
"058015"	"JAN"	"9"	"TOTAL"	"2018"	2016	
"053002"	"JAN"	"9"	"TOTAL"	"2018"	195	
"019011"	"JAN"	"9"	"TOTAL"	"2018"	22	
"035009"	"JAN"	"9"	"TOTAL"	"2018"	852	
"078023"	"JAN"	"9"	"TOTAL"	"2018"	34	
"108014"	"JAN"	"9"	"TOTAL"	"2018"	59	
"035010"	"JAN"	"9"	"TOTAL"	"2018"	692	
"054005"	"JAN"	"9"	"TOTAL"	"2018"	150	
"002025"	"JAN"	"9"	"TOTAL"	"2018"	15	
"048006"	"JAN"	"9"	"TOTAL"	"2018"	9316	
"075011"	"JAN"	"9"	"TOTAL"	"2018"	145	
"024022"	"JAN"	"9"	"TOTAL"	"2018"	56	
"049002"	"JAN"	"9"	"TOTAL"	"2018"	1084	
"001049"	"JAN"	"9"	"TOTAL"	"2018"	55	
"013040"	"JAN"	"9"	"TOTAL"	"2018"	509	
"022036"	"JAN"	"9"	"TOTAL"	"2018"	39	
"067008"	"JAN"	"9"	"TOTAL"	"2018"	658	
"080018"	"JAN"	"9"	"TOTAL"	"2018"	181	
"066015"	"JAN"	"9"	"TOTAL"	"2018"	12	
"021016"	"JAN"	"9"	"TOTAL"	"2018"	115	
"010008"	"JAN"	"9"	"TOTAL"	"2018"	131	
"049003"	"JAN"	"9"	"TOTAL"	"2018"	461	
"028020"	"JAN"	"9"	"TOTAL"	"2018"	513	
"021017"	"JAN"	"9"	"TOTAL"	"2018"	271	
"084010"	"JAN"	"9"	"TOTAL"	"2018"	386	
"081004"	"JAN"	"9"	"TOTAL"	"2018"	1132	
"070007"	"JAN"	"9"	"TOTAL"	"2018"	23	
"028017"	"JAN"	"9"	"TOTAL"	"2018"	1324	
"022037"	"JAN"	"9"	"TOTAL"	"2018"	78	
"059003"	"JAN"	"9"	"TOTAL"	"2018"	7	
"070008"	"JAN"	"9"	"TOTAL"	"2018"	46	
"014012"	"JAN"	"9"	"TOTAL"	"2018"	13	
"028018"	"JAN"	"9"	"TOTAL"	"2018"	180	
"082016"	"JAN"	"9"	"TOTAL"	"2018"	3	
"082017"	"JAN"	"9"	"TOTAL"	"2018"	192	
"109004"	"JAN"	"9"	"TOTAL"	"2018"	169	
"082018"	"JAN"	"9"	"TOTAL"	"2018"	39	
"030016"	"JAN"	"9"	"TOTAL"	"2018"	488	
"085005"	"JAN"	"9"	"TOTAL"	"2018"	52	
"036003"	"JAN"	"9"	"TOTAL"	"2018"	1042	
"062013"	"JAN"	"9"	"TOTAL"	"2018"	50	
"060016"	"JAN"	"9"	"TOTAL"	"2018"	38	
"062014"	"JAN"	"9"	"TOTAL"	"2018"	147	
"070009"	"JAN"	"9"	"TOTAL"	"2018"	61	
"027003"	"JAN"	"9"	"TOTAL"	"2018"	562	
"024023"	"JAN"	"9"	"TOTAL"	"2018"	43	
"030138"	"JAN"	"9"	"TOTAL"	"2018"	75	
"076017"	"JAN"	"9"	"TOTAL"	"2018"	14	
"070010"	"JAN"	"9"	"TOTAL"	"2018"	1034	
"010009"	"JAN"	"9"	"TOTAL"	"2018"	253	
"027004"	"JAN"	"9"	"TOTAL"	"2018"	782	
"065023"	"JAN"	"9"	"TOTAL"	"2018"	11	
"082019"	"JAN"	"9"	"TOTAL"	"2018"	56	
"046006"	"JAN"	"9"	"TOTAL"	"2018"	112	
"008011"	"JAN"	"9"	"TOTAL"	"2018"	424	
"043008"	"JAN"	"9"	"TOTAL"	"2018"	69	
"087012"	"JAN"	"9"	"TOTAL"	"2018"	50	
"028019"	"JAN"	"9"	"TOTAL"	"2018"	1798	
"063013"	"JAN"	"9"	"TOTAL"	"2018"	143	
"036004"	"JAN"	"9"	"TOTAL"	"2018"	531	
"018026"	"JAN"	"9"	"TOTAL"	"2018"	86	
"066016"	"JAN"	"9"	"TOTAL"	"2018"	24	
"037010"	"JAN"	"9"	"TOTAL"	"2018"	104	
"022038"	"JAN"	"9"	"TOTAL"	"2018"	36	
"004037"	"JAN"	"9"	"TOTAL"	"2018"	980	
"025023"	"JAN"	"9"	"TOTAL"	"2018"	20	
"058016"	"JAN"	"9"	"TOTAL"	"2018"	260	
"029009"	"JAN"	"9"	"TOTAL"	"2018"	193	
"022039"	"JAN"	"9"	"TOTAL"	"2018"	121	
"076018"	"JAN"	"9"	"TOTAL"	"2018"	35	
"061012"	"JAN"	"9"	"TOTAL"	"2018"	605	
